tweet_id,clean_text
820709173344276481,"speciāli priekš @kripf : Маньяку-убийце загадали загадку: - Что такое ""Зимой и летом - одним цветом?"" - КРОВИЩЩА!!!"
783739613651369984,"""Nākamā pietura Andreja Saharova iela""  И просто алкаш в автобусе:""А если нет?"" Высшая степень философии,которую мне доводилось встречать"
1000346038752940032,"Izmantojiet haštagus #Saskaņa2018 un #Pārmaiņas gan savās fotogrāfijās, gan publikācijās,  un tādā veidā atbalstiet pārmaiņas! 👉 Используйте хештеги #Saskaņa2018 и #Pārmaiņas в своих фото и в публикациях, если поддерживаете перемены! #Saskaņa2018 #Pārmaiņas https://t.co/f45FaKRbny"
895181993759080449,"Встреча в АО “Rīgas siltums”, https://t.co/QWLG5ciIPL https://t.co/4cIpt1fcau"
1006515596459216896,"Kā izskatījās krāmu tirgus Spīķeros un ko interesantu tur varēja atrast un sastapt :)  Как прошел блошиный рынок в Спикери, что там можно было интересного найти и кого встретить :) LV: https://t.co/Dz8dgyThB7 RU: https://t.co/b5UV5DgiH8 ▶ Telegram: https://t.co/kYa5amrTQa https://t.co/GWmrQqCth6"
869477036657709056,"Šodien, 30.05., 18:00 @KanepesKC laikmetīgās dejas filmas ""LЁD"" (filmēta pie Baikāla) seanss. Ieeja par ziedojumiem, vietu skaits ierobežots"
982403245854330881,"Dzīvē un mīla, жизнь и лубов, laif and love... 👨‍🍳🖐️🌞😋☕🍽️🎉👍👌 https://t.co/WtAssjOgjB"
867051421233016836,"Bērnu laukums Brīvības ielā 123 ir gatavs. Tagad tikai jāsagaida, kad nožūs lietus :) Детская площадка на Бривибас… https://t.co/jFDzChhyGJ"
977076713925603328,@Search_Veritas Патрушев: Putin Novačok for Russia https://t.co/Xr4c0BTmXv
989114684463820800,"@KustibaPar  6 Октября, 2018:  Saskaņā: 24%,  ZZS: 23%,  JKP: 16%,  NA: 11-12%,  Vienotība: 9-10%,  KPVLV: 4-5%,  Attīstībai/PAR: 3% Pārējas part.: 7% Потому что #мракобесие победит.  #velesanas2018 #latvija #baltija #latvia #EsEsmuPar #AttīstībaiPar #jkp #saskana #zzs #lv100"
813654739925827584,"Meklēt #sievietē to, kas nav manī, nav mīlestība, bet dievišķošana, tāpēc, ka mīlēt var to, kas līdzīgs. /Антон Павлович Чехов/"
991577512277872640,"Krievu valodas teicienam ""можно подумать"" latviešu valodā atbilst teicieni ""varētu domāt"" (https://t.co/mLfSBSjLYx) un ""varētu nodomāt"" (https://t.co/1ziKC1dwuz), bet ne lipīgais, arī tviterī bieži sastopamais rusicisms ""varētu PAdomāt"" (https://t.co/lN3ZttHYL0)."
1019990092700618752,Gar visiem Rīgas tiltiem. 🌅 Вдоль всех мостов Риги. 📷© @lindarutule ▶ FB: https://t.co/LYptcIRG52 https://t.co/uaXqefKq4a
1021406084609736704,"👉Ivars Zariņš: Par elektrības rēķinu ""uzskrūvēšanu"" - tiesāt!  👉Иварс Зариньш: За «накрутку» счетов за электричество – судить! https://t.co/CVt1MF438S https://t.co/2M8UrEj2QY"
1019860981969809408,👉Anrijs Matīss: Latvija vairs nav tilts starp Austrumiem un Rietumiem. 👉Анрийс Матисс: Латвия - больше не мост между Востоком и Западом. FB: https://t.co/aWQWC2SscG https://t.co/xWG1kfroL1
792733863361572865,"Viedi vārdi. ""Выступление Константина Райкина на VII Съезде СТД РФ"" https://t.co/aW6bkocBHl"
859636718798024705,"Kora ""Ivuški"" 60 gadu jubilejas koncerts. Хор ""Ивушки""  60-летний юбилейный концерт https://t.co/zPZU4DpHor via @YouTube"
1000338956431642624,"Saskaņas kongresa pārtraukumā ar Slavu Dombrovski, bijušo izglītības un zinātnes ministru. Draudzējamies jau 23 gadus, kopš universitātes sola. 🙂В перерыве конгресса ""Согласия"" с Славой Домбровским, бывшим министром экономики и образования. Дружим мы уже 23 года, с университета. https://t.co/gvT7hBEyBU"
1026152792199778310,"Uz priekšu, FKV! Вперед, ФКВ! Come on FKV! #FKV #fkventspils @kajbumba https://t.co/QoTmbmqUb1"
828294008107651073,@SkujaVilnis  Dobele-2. Nekur tālāk neesmu bijis.Vēl Ventspils учебка. https://t.co/eUbIdELdCh
1022001738868568064,👉 Ļoti pareizs viedoklis! 👉 Oчень правильное мнение! https://t.co/Kw9CRsfseZ
884408259360301061,@Raimonds_B @JurgisLiepnieks @Vinotava Альона != Aļona
