tweet_id,clean_text
873791645673820160,"Ūdens pamazām iesilst, glābēji dežūrē :) Вода всё теплее, спасатели дежурят :) #riga #рига https://t.co/HcJjkhPplg"
976808719274119168,"Видео ""Mazs cinītis gāž lielu vezumu!"" (https://t.co/HyCmaCv5VM) на @YouTube добавлено в плейлист."
861481065873125376,"RIGA FC 12:0 LBF DAUGAVA Labākie spēles momenti. (LČ, U13, 29/04/17): https://t.co/ZOANzevWF6 на @YouTube"
937782561010540545,"Как сообщили в аварийной службе  Latvijas Gāze, утечки газа в столице не зафиксировано, запах скорее всего идет... https://t.co/muGMJmw2tU"
931266631405391872,LNT: потенциальный инвестор предложил за KVV Liepājas metalurgs 42 млн евро https://t.co/Ut9MMdppmV
973864907291676677,"1 апреля к Пасхе всех приглашают на праздник, который готовят организация Wings for Kids - Spārnus bērniem -... https://t.co/TgWrQ4yHmZ"
940696523268153344,"Сердечные видео поздравления от Prāta Vētra, Алекса Дубаса и других друзей музыканта https://t.co/g06TRl9dpW"
888010437505290240,"Кучинскис признался, что встречался со Шлесерсом в Rīdzene https://t.co/6vmCdjTnLr"
943928061283782656,"Rīgas piena kombināts увеличил основной капитал до 30,656 млн евро https://t.co/ioobSTDARJ"
814211641038479360,Lidiņā slidiņāt. @ LIDO Slidotava / Ice-skating rink / Каток https://t.co/ymoBINYxXB
998935266638401536,С 2019 года в e-veselība будет информация о доступности медпомощи за счет государства https://t.co/tqpd8aS3z9
903865489046224897,Gaisa noplūde.Утечки сжатого воздуха.Leaks in a compressed air system.: Gaisa… https://t.co/C5mMLo8NsE https://t.co/9LpMDB7Zip
1002089096477585408,Предприятие Latvijas valsts ceļi просит водителей быть осторожнее. #mixnews #radioBaltkom https://t.co/3TaEjBtpRE
920266148758917120,Прибыли новые автобусы Rīgas satiksme: пассажиры смогут подзаряжать свои гаджеты https://t.co/WFzjdtOasF
786566921021972480,"Baltcom и Lattelecom возбновили ретрансляцию ""РТР Планета""; Ērika un Co Ltd. разрешения не получил https://t.co/SaduP3jKkM"
956965363169878016,"Видео ""Rīgas FS U16 - BFC Daugavpils U16 | 0:2"" (https://t.co/GP56C6vqAc) на @YouTube добавлено в плейлист."
964469495703179266,"🇱🇹 Brangieji lietuviai, sveikiname su šimtadienių! Sirsnīgi sveicieni Lietuvas simtgadē! От всей души поздравляю со… https://t.co/1RWLP0drOa"
1007648934775394304,Очевидцы об обысках в Vairāk saules: Все происходило как в кино https://t.co/jJKbcZUkWq
924692316182532098,14-летняя российская модель внезапно скончалась после дефиле в Китае publicēšanas laiks: 2017-10-29 06:50 https://t.co/ejLZrnEVuW
898429265175130113,⒈ Барселоне ⒉ Barselonā ⒊ #EuroBeachVolley ⒋ Baltijas ⒌ #LV100 2017/8/18 09:16 EEST #trndnl https://t.co/dfW3egMQpQ
1017729332696043520,"Маршрут выходного дня: 13 и 14 июля с 11:00 до 21:00 в Сигулде, Pils iela 6 (рядом с парком Райня), проводится ""Siera festivāls"". Будет представлено более 50 видов сыров, вы увидите, как варятся бри, фета,... https://t.co/8OxmvSn209"
972011619088719872,ФОТО: строительная выставка Māja I 2018 https://t.co/6JbqSoILv9
942000634580099072,@Lattelecom kanāls дождь ik pa brīdim pazaudē signālu (melns ekrāns bez skaņas). Varbūt varat pačekot? Ozolnieki.
989092160711557121,"Группа Prāta vētra выпустила новый альбом и снятый на МКС ""космический"" клип https://t.co/31hGpGuTgR"
929257441883230208,Tiekamies svētku pasākumos! :) Встречаемся на праздничных мероприятиях! :) #riga #рига https://t.co/OFKC3UL5tC
862910135085273088,Notiek 1. slimnīcas vēsturiskā žoga un vārtu atjaunošana :) Восстановление исторического забора и ворот 1-й больницы :)  #riga #рига https://t.co/T9zrDJUMiZ
1024582945175154688,Es aizstāvēju savus bērnus! (с) https://t.co/IyVPuuWG4f
946410178504687616,"Газета Neatkarīgā пишет, что в этом году в Латвии ликвидировано более 16 тысяч различных предприятий, фондов и... https://t.co/YSsjdETZYs"
883009198711345153,Rīgas ūdens предлагает погасить долги и не платить штраф https://t.co/L8yhlLZeKK
882201874962710529,"""Ušakova kepka"" tika līdz ciematam Ušakovo Kaļiņingradas apgabalā. 😊 ""Кепка Ушакова"" добралась до поселка Ушаково в Калининградской области. https://t.co/D0qDLHCFXV"
